Geneid,BC16_fliv_N_1.sort.bam,BC16_fliv_N_2.sort.bam,BC16_fliv_O_1.sort.bam,BC16_fliv_O_2.sort.bam,BC16_fliv_P_1.sort.bam,BC16_fliv_P_2.sort.bam,BC16_fliv_Q_1.sort.bam,BC16_fliv_Q_2.sort.bam,BC16_fliv_R_1.sort.bam,BC16_fliv_R_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
AL731706.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL731706.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slx4ip,0,0,38,46,32,32,23,29,0,0,0,0,43,44,0,0,12,12
Jag1,0,0,265,269,181,178,33,34,0,0,42,43,120,118,50,49,0,0
Gm28214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Btbd3,0,0,124,118,68,72,135,140,0,0,0,0,79,74,13,13,0,0
Gm14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sptlc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm27385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ism1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Tasp1,26,26,64,63,60,58,45,45,0,0,48,48,98,98,0,0,0,0
Gm14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rps19-ps7,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esf1,24,22,145,145,149,146,50,50,0,0,0,0,106,103,27,27,28,28
Gm17374,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ndufaf5,58,58,111,112,62,67,40,40,0,0,23,23,103,104,22,17,45,46
Sel1l2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrod2,25,25,36,34,29,23,12,12,0,0,0,0,47,48,0,0,0,0
Gm23846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flrt3,0,0,0,0,7,7,0,0,0,0,0,0,5,2,0,0,0,0
Calr-ps,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zcchc9-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrod2os2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrod2os1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm25583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fau-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl26-ps5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rbmx2-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kif16b,172,183,133,133,140,138,0,0,0,0,36,36,141,141,27,27,43,42
Gm22310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kif16bos,0,0,10,6,0,0,38,40,0,0,67,67,0,0,0,0,24,24
Snrpb2,0,0,165,149,137,138,47,46,86,84,0,0,194,180,0,0,39,38
Otor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcsk2os1,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0
Pcsk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcsk2os2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bfsp1,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rps13-ps6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dstn,76,107,590,612,736,726,69,69,257,254,1,0,673,624,83,83,238,234
Rrbp1,259,260,4516,4502,6085,6060,571,571,297,297,275,273,3091,3076,759,750,449,448
Banf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banf2os,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0
Gm5535,7,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,0,0
Gm11687,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
4930444E06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snx5,65,65,596,577,633,611,118,118,85,81,49,49,575,572,64,64,173,170
Gm11688,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Gm26165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mgme1,0,0,124,119,171,168,35,56,54,54,0,0,70,76,0,0,0,11
Ovol2,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
1700108N11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kat14,0,0,283,292,304,314,162,161,29,29,0,0,192,192,43,44,46,46
Pet117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp133-ps,0,0,12,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Dzank1,0,0,9,9,2,2,0,0,0,0,0,0,11,11,0,0,0,0
Polr3f,0,0,254,254,369,363,0,0,32,32,46,47,184,178,12,12,13,13
Rbbp9,0,0,194,189,232,236,133,137,58,59,0,0,209,208,71,72,36,35
Sec23b,197,171,649,656,539,556,179,154,0,0,25,32,358,355,160,160,20,20
Smim26,0,0,196,193,190,194,44,44,0,0,88,88,422,436,70,71,0,0
Dtd1,40,41,121,120,115,116,104,105,68,48,0,0,146,145,13,13,0,0
Gm24823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scp2d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc24a3,0,0,6,7,12,12,0,0,0,0,0,0,7,7,16,16,0,0
Gm14093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rin2,23,23,230,229,247,246,0,0,52,52,46,58,118,123,159,159,45,45
Gm11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25026,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naa20,0,0,316,320,357,363,10,10,0,0,0,0,306,294,31,32,64,64
Crnkl1,0,0,327,320,195,198,88,88,30,30,29,29,95,97,23,23,36,61
Cfap61,23,23,0,0,6,6,0,0,0,0,118,119,2,2,0,0,0,0
Insm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralgapa2,109,109,516,512,695,697,35,36,54,53,0,24,374,371,27,29,42,22
A930019D19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14117,0,0,15,18,15,13,0,0,0,0,0,0,2,0,2,0,17,17
4933406D12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14111,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Gm14114,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Kiz,163,167,262,283,239,248,0,0,0,0,96,94,246,256,18,18,14,12
Xrn2,65,65,404,396,338,342,81,82,0,0,0,0,216,224,0,0,49,49
Nkx2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nkx2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
Nkx2-2os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430503K07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
AI646519,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pax1,56,57,0,0,1,1,30,14,0,0,63,63,0,0,38,25,0,0
Gm14109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A530006G24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030622O22Rik,0,0,214,233,370,348,79,78,42,42,68,69,120,124,0,0,0,0
Foxa2,0,0,1163,1155,1094,1090,184,182,85,85,0,0,522,514,12,12,0,0
Gm27420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sstr4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thbd,0,0,64,63,31,31,38,37,0,0,0,1,55,53,0,0,13,13
Gm14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cd93,0,0,111,111,84,84,0,0,0,0,0,1,75,74,0,0,26,26
Gm14120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nxt1,49,49,165,165,112,112,23,23,48,48,0,0,134,129,0,0,0,0
Gzf1,0,0,710,705,678,673,71,71,28,28,26,26,431,430,114,107,78,53
Napb,0,0,50,50,87,84,16,28,0,0,0,0,47,47,0,0,0,0
Cstl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Cst11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cstdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cstdc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst3,171,172,1892,1891,2065,2066,340,338,211,207,114,113,2747,2733,428,429,336,334
Gm38221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst10,28,28,0,0,0,0,0,0,98,98,13,13,0,0,0,0,0,0
Gm24551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C530025M09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syndig1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,36,35
Gm14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp120,22,22,132,131,85,85,20,20,89,88,0,0,215,214,43,43,0,0
Gm10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp937,0,0,32,30,10,11,0,0,0,4,26,61,5,5,16,0,8,11
Gm21994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300002I08Rik,0,0,7,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Gm10130,0,0,16,24,17,13,0,0,0,0,0,0,6,11,0,0,0,0
Gm14126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14122,0,0,9,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Zfp442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10
Gm14121,0,0,2,2,17,23,20,23,43,42,0,0,9,24,14,14,9,0
Gm14128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Apmap,0,0,340,336,414,416,19,19,31,32,0,0,291,298,38,38,0,0
Gm14123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acss1,0,0,36,36,5,5,0,0,0,0,24,25,6,6,0,0,17,17
E130215H24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vsx1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platr15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entpd6,16,16,108,104,157,154,13,12,0,0,43,42,70,70,46,46,13,13
Pygb,0,0,106,85,84,83,0,0,0,0,27,27,47,48,0,0,0,0
Abhd12,0,0,320,316,442,443,0,0,0,0,0,0,321,318,11,12,34,34
Gm23598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gins1,0,0,25,26,61,63,0,0,0,0,0,0,65,65,31,31,46,45
Gm14143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ninl,0,0,55,56,44,45,0,30,22,22,23,0,6,6,0,0,0,0
Gm14142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanp,0,0,0,5,1,6,0,0,0,0,0,0,7,0,0,0,0,0
Gm22187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gm14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930442J19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14152,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14150,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Gm14146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921509C19Rik,0,0,0,0,0,0,0,2,0,0,20,83,0,0,7,7,9,8
Nsfl1c,101,99,780,760,950,914,132,142,44,44,54,54,663,637,62,62,29,28
Gm14167,0,0,0,0,3,3,0,0,0,0,0,0,6,2,0,0,0,0
Fkbp1a,90,90,627,628,711,708,98,97,31,31,123,123,607,606,136,138,183,181
Sdcbp2,0,0,0,0,12,12,0,0,0,0,0,0,7,7,0,0,0,0
Snph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rad21l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem74bos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem74b,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Psmf1,104,104,491,488,652,642,36,36,57,57,49,27,421,421,109,110,37,36
4930556L07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rspo4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rspo4os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angpt4,0,0,19,19,0,0,0,0,21,21,0,0,0,0,0,0,20,20
Gm14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam110a,0,0,38,38,43,40,0,0,0,0,30,30,24,22,0,0,0,0
Slc52a3,0,0,10,10,12,12,43,43,0,0,9,9,9,9,0,0,40,40
AA387200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srxn1,0,0,341,342,448,448,80,79,34,34,0,0,405,408,95,95,62,61
Tcf15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rps15a-ps7,2,0,5,6,2,5,2,2,0,1,1,0,4,5,1,0,0,1
Csnk2a1,182,181,1117,1173,1240,1240,111,111,108,131,39,68,880,858,120,120,97,90
Tbc1d20,21,21,474,471,602,608,48,48,49,49,42,42,453,455,98,98,137,143
Rbck1,32,32,1625,1630,1438,1440,134,134,141,141,0,0,624,634,171,172,182,182
Trib3,0,0,172,179,272,270,34,53,0,0,20,20,149,149,63,63,0,0
Gm14164,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0
Gm14165,96,96,1,0,0,0,0,0,0,0,15,15,0,0,0,0,18,0
Nrsn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sox12,0,0,21,21,66,64,0,0,63,63,0,0,24,22,0,0,0,0
Zcchc3,0,0,38,39,18,18,0,0,0,0,0,0,9,10,0,0,0,0
6820408C15Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm27343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defb19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL845162.1,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0
Defb45,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0
Defb36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0
Defb25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rem1,0,0,52,52,14,14,0,0,16,16,0,0,22,19,0,0,0,0
1700030C14Rik,0,0,0,0,1,1,47,47,0,0,34,31,0,0,0,0,0,0
H13,206,206,2712,2734,3498,3467,329,330,222,219,0,0,2013,2005,275,275,166,167
Mcts2,0,0,126,121,62,63,0,0,0,0,0,0,67,67,0,0,25,25
Id1,0,0,544,543,740,745,0,0,63,63,49,50,611,609,10,10,68,67
Gm14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox4i2,0,0,0,0,2,2,0,0,0,0,0,0,8,8,0,0,41,40
Gm23802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bcl2l1,25,25,431,432,559,565,154,143,98,98,0,0,406,407,142,141,0,0
Tpx2,0,25,19,19,6,6,0,6,0,0,0,20,13,13,0,0,0,0
Mir5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mylk2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxs1,0,0,10,10,7,7,0,0,0,0,0,0,7,7,0,0,15,15
Dusp15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ttll9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pdrg1,80,80,353,359,419,420,0,0,0,0,0,0,325,329,0,0,37,37
Xkr7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccm2l,0,0,257,255,347,367,101,101,48,48,0,0,143,144,59,58,37,37
Hck,0,0,67,67,123,130,42,42,0,0,30,30,76,74,49,49,34,34
Gm25643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tm9sf4,20,20,425,430,463,467,28,28,35,35,58,53,328,334,80,80,70,63
Tspyl3,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Plagl2,0,0,145,149,104,106,0,0,0,0,0,0,97,96,0,0,39,39
Pofut1,67,66,181,180,253,251,0,0,0,0,63,24,101,106,74,74,0,0
Kif3b,37,37,63,69,89,89,0,0,31,31,52,52,50,49,0,0,111,113
2500004C02Rik,0,0,61,60,61,60,0,0,0,0,0,0,37,38,0,0,17,16
Asxl1,46,46,277,269,466,463,0,0,0,0,27,38,172,179,0,20,25,13
Nol4l,0,0,46,46,45,45,0,0,0,0,0,0,11,11,30,30,0,0
Gm14472,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4930404H24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commd7,44,45,333,322,297,297,85,85,0,0,51,51,222,223,68,68,25,22
Dnmt3bos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnmt3b,0,0,29,29,76,84,0,0,0,0,0,0,12,13,0,0,41,41
Dnmt3c,0,0,0,0,7,0,0,4,0,0,23,12,2,1,0,0,0,0
Mapre1,95,91,262,264,389,395,23,25,126,127,56,56,254,267,11,8,15,14
Efcab8,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
Gm14494,25,15,11,9,7,15,0,1,0,0,0,0,17,16,0,0,0,0
Sun5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb2,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,22,22
Bpifb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifa6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
Bpifa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL732466.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifa3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
Bpifa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm14197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bpifb9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdk5rap1,0,0,183,194,108,104,15,15,0,0,0,0,124,135,26,26,16,16
Snta1,60,60,456,437,519,524,118,102,77,77,91,91,327,330,87,88,73,73
